report_date,country_code,platform,marketing_channel_id,is_paid_channel,spendings
2016-10-16,TW,ios,2,true,0.04
2016-10-16,TW,android,18,true,3.820000028237701
2016-10-16,TW,ios,18,true,1.270000010728836
2016-10-16,TW,android,2,true,0.03
2016-10-16,UA,android,18,true,0.23000000417232513
2016-10-16,UA,ios,18,true,0
2016-10-16,UNKNOWN,ios,6,true,0
2016-10-16,US,android,18,true,850.3300082087517
2016-10-16,US,ios,18,true,360.9299990236759
2016-10-16,US,android,0,false,0
2016-10-16,US,android,2,true,991.48
2016-10-16,US,ios,4,true,207.6500024795532
2016-10-16,US,ios,2,true,998.1
2016-10-16,US,ios,9,true,0
2016-10-16,US,android,4,true,0
2016-10-16,US,ios,6,true,439.35999298095703
2016-10-16,US,ios,3,true,65.58
2016-10-16,US,ios,13,false,0
2016-10-16,US,ios,10,true,8
2016-10-16,US,android,13,false,0
2016-10-16,US,ios,1,false,0
2016-10-16,US,android,3,true,0
2016-10-16,US,android,1,false,0
2016-10-16,US,ios,0,false,0
2016-10-16,UY,ios,18,true,5.939999938011169
2016-10-16,UY,ios,2,true,7.53
2016-10-16,UY,android,18,true,1.509999981150031
2016-10-16,UY,android,2,true,4.04
2016-10-16,UY,android,0,false,0
2016-10-16,UY,android,1,false,0
2016-10-16,VC,ios,2,true,0.48000000000000004
2016-10-16,VC,ios,18,true,0
2016-10-16,VC,android,2,true,0.02
2016-10-16,VE,ios,18,true,0
2016-10-16,VE,android,2,true,3.12
2016-10-16,VE,ios,2,true,6.92
2016-10-16,VG,ios,18,true,0
2016-10-16,VG,ios,2,true,0.03
2016-10-16,VG,android,2,true,0
2016-10-16,VI,android,18,true,0
2016-10-16,VI,ios,2,true,0.5700000000000001
2016-10-16,VI,android,2,true,0.01
2016-10-16,VN,android,18,true,0.019999999552965164
2016-10-16,VN,ios,18,true,0
2016-10-16,YE,android,18,true,0.009999999776482582
2016-10-16,ZA,android,18,true,0.13999999687075615
2016-10-16,ZA,ios,18,true,0.3799999952316284
2016-10-16,ZM,android,18,true,0
2016-10-17,AD,ios,2,true,0
2016-10-17,AE,ios,18,true,7.849999969825149
2016-10-17,AE,android,18,true,23.75000004656613
2016-10-17,AE,ios,2,true,16.77
2016-10-17,AE,android,2,true,16.11
2016-10-17,AE,ios,0,false,0
2016-10-17,AE,ios,1,false,0
2016-10-17,AG,android,18,true,2.280000001192093
2016-10-17,AG,ios,2,true,0.33
2016-10-17,AG,ios,18,true,0
2016-10-17,AG,android,2,true,0.03
2016-10-17,AI,ios,2,true,0.12
2016-10-17,AI,android,2,true,0.02
2016-10-17,AR,android,18,true,36.12000002153218
2016-10-17,AR,ios,18,true,15.12999989464879
2016-10-17,AR,android,1,false,0
2016-10-17,AR,ios,2,true,25.49
2016-10-17,AR,android,2,true,74.78
2016-10-17,AR,ios,0,false,0
2016-10-17,AR,ios,1,false,0
2016-10-17,AT,ios,18,true,0
2016-10-17,AT,android,18,true,0.07000000029802322
2016-10-17,AT,ios,2,true,0
2016-10-17,AU,android,18,true,121.18000029027462
2016-10-17,AU,ios,0,false,0
2016-10-17,AU,ios,2,true,42.78
2016-10-17,AU,ios,18,true,23.140000134706497
2016-10-17,AU,android,2,true,69.77999999999999
2016-10-17,AU,android,1,false,0
2016-10-17,AU,android,0,false,0
2016-10-17,AU,ios,1,false,0
2016-10-17,AW,android,18,true,0.8400000035762787
2016-10-17,AW,ios,2,true,1.54
2016-10-17,AW,android,2,true,0.32
2016-10-17,AZ,android,18,true,0
2016-10-17,BA,android,18,true,0.2199999988079071
2016-10-17,BB,android,2,true,0.04
2016-10-17,BB,ios,2,true,0.64
2016-10-17,BB,ios,18,true,1.459999978542328
2016-10-17,BD,android,18,true,0.05000000074505806
2016-10-17,BE,ios,2,true,0
2016-10-17,BE,android,18,true,0
2016-10-17,BE,ios,18,true,0
2016-10-17,BG,android,18,true,0
2016-10-17,BG,ios,1,false,0
2016-10-17,BH,android,18,true,1.6800000313669443
2016-10-17,BH,ios,2,true,0.48
2016-10-17,BH,ios,18,true,0.8199999928474426
2016-10-17,BH,ios,0,false,0
2016-10-17,BH,android,2,true,0.42
2016-10-17,BJ,android,18,true,0
2016-10-17,BM,ios,18,true,0.1899999976158142
2016-10-17,BN,ios,18,true,0.38999998569488525
2016-10-17,BN,android,2,true,0.77
2016-10-17,BN,ios,2,true,0.49
2016-10-17,BO,android,18,true,3.4300000183284283
2016-10-17,BO,ios,18,true,0.39000000432133675
2016-10-17,BO,android,0,false,0
2016-10-17,BO,ios,1,false,0
2016-10-17,BO,ios,2,true,6
2016-10-17,BO,android,2,true,8.61
2016-10-17,BQ,android,18,true,0
2016-10-17,BR,ios,18,true,0.10999999940395355
2016-10-17,BR,ios,1,false,0
2016-10-17,BR,ios,2,true,0.11
2016-10-17,BS,android,18,true,1.820000007748604
2016-10-17,BS,ios,18,true,0.009999999776482582
2016-10-17,BS,ios,2,true,1.3
2016-10-17,BS,android,2,true,0.02
2016-10-17,BT,ios,18,true,0.05000000074505806
2016-10-17,BY,android,18,true,0
2016-10-17,BZ,android,2,true,2.28
2016-10-17,BZ,android,18,true,0.9299999829381704
2016-10-17,BZ,ios,2,true,1.21
2016-10-17,BZ,ios,18,true,0.25
2016-10-17,BZ,ios,1,false,0
2016-10-17,CA,android,18,true,109.24999902024864
2016-10-17,CA,ios,18,true,41.789999678730965
2016-10-17,CA,ios,2,true,136.39
2016-10-17,CA,android,2,true,70.96
2016-10-17,CA,ios,3,true,34.24
2016-10-17,CA,ios,6,true,102.4800033569336
2016-10-17,CA,ios,1,false,0
2016-10-17,CA,ios,0,false,0
2016-10-17,CA,android,3,true,0
2016-10-17,CA,android,1,false,0
2016-10-17,CH,ios,18,true,2.900000050663948
2016-10-17,CH,android,18,true,13.879999920725822
2016-10-17,CH,android,2,true,17.12
2016-10-17,CH,ios,2,true,30.77
2016-10-17,CH,android,1,false,0
2016-10-17,CH,ios,1,false,0
2016-10-17,CL,android,18,true,5.07999999076128
2016-10-17,CL,ios,2,true,19.31
2016-10-17,CL,android,2,true,11.98
2016-10-17,CL,ios,18,true,4.750000096857548
2016-10-17,CL,ios,1,false,0
2016-10-17,CL,ios,0,false,0
2016-10-17,CO,ios,2,true,46.98
2016-10-17,CO,android,18,true,10.600000280886889
2016-10-17,CO,ios,18,true,2.869999974966049
2016-10-17,CO,android,2,true,48.650000000000006
2016-10-17,CO,ios,0,false,0
2016-10-17,CO,ios,1,false,0
2016-10-17,CR,android,18,true,3.350000001490116
2016-10-17,CR,ios,2,true,23.23
2016-10-17,CR,ios,1,false,0
2016-10-17,CR,ios,18,true,2.439999982714653
2016-10-17,CR,android,2,true,16.22
2016-10-17,CW,ios,2,true,1.24
2016-10-17,CW,android,2,true,0.5
2016-10-17,CY,android,18,true,0
2016-10-17,CZ,android,18,true,0.07000000029802322
2016-10-17,CZ,ios,18,true,0
2016-10-17,DE,ios,2,true,18.13
2016-10-17,DE,ios,18,true,2.440000005066395
2016-10-17,DE,android,2,true,53.88999999999999
2016-10-17,DE,android,18,true,22.520000126212835
2016-10-17,DE,android,1,false,0
2016-10-17,DE,android,0,false,0
2016-10-17,DE,web,0,false,0
2016-10-17,DE,ios,1,false,0
2016-10-17,DK,ios,18,true,2.440000042319298
2016-10-17,DK,android,18,true,1.0600000042468307
2016-10-17,DK,ios,1,false,0
2016-10-17,DK,ios,2,true,0.04
2016-10-17,DM,ios,18,true,0.019999999552965164
2016-10-17,DM,android,2,true,0.01
2016-10-17,DM,ios,2,true,0.30000000000000004
2016-10-17,DO,android,18,true,3.4100000131875277
2016-10-17,DO,ios,2,true,20.459999999999997
2016-10-17,DO,ios,18,true,0.17000000178813934
2016-10-17,DO,android,2,true,12.06
2016-10-17,DZ,android,18,true,0.12999999895691872
2016-10-17,DZ,ios,18,true,0
2016-10-17,EC,ios,18,true,0.05000000074505806
2016-10-17,EC,android,18,true,4.90000001527369
2016-10-17,EC,ios,2,true,14.72
2016-10-17,EC,ios,1,false,0
2016-10-17,EC,android,2,true,21.27
2016-10-17,EE,android,18,true,0
2016-10-17,EE,ios,18,true,0
2016-10-17,EG,android,18,true,0.20999999716877937
2016-10-17,EG,ios,18,true,0
2016-10-17,ES,ios,18,true,1.3199999928474426
2016-10-17,ES,android,18,true,0.2500000074505806
2016-10-17,ES,ios,2,true,0
2016-10-17,ES,ios,1,false,0
2016-10-17,ES,android,0,false,0
2016-10-17,ES,android,1,false,0
2016-10-17,FI,android,18,true,2.3099999986588955
2016-10-17,FI,ios,18,true,0.1899999976158142
2016-10-17,FI,ios,2,true,0.01
2016-10-17,FK,ios,2,true,0
2016-10-17,FK,android,2,true,0.01
2016-10-17,FR,android,18,true,10.4599999897182
2016-10-17,FR,ios,2,true,135.09000000000003
2016-10-17,FR,android,2,true,71.09
2016-10-17,FR,ios,18,true,3.4199999794363976
2016-10-17,FR,ios,0,false,0
2016-10-17,FR,android,9,true,0
2016-10-17,FR,ios,1,false,0
2016-10-17,FR,android,0,false,0
2016-10-17,FR,android,1,false,0
2016-10-17,GA,android,18,true,0
2016-10-17,GB,ios,18,true,21.74000011384487
2016-10-17,GB,android,18,true,132.52000069245696
2016-10-17,GB,ios,2,true,6.59
2016-10-17,GB,ios,1,false,0
2016-10-17,GB,android,2,true,0.21000000000000002
2016-10-17,GB,web,1,false,0
2016-10-17,GB,ios,0,false,0
2016-10-17,GB,android,1,false,0
2016-10-17,GD,android,2,true,0.01
2016-10-17,GD,ios,2,true,0.49
2016-10-17,GD,ios,18,true,0
2016-10-17,GF,ios,2,true,0.34
2016-10-17,GH,ios,18,true,0
2016-10-17,GH,android,18,true,0
2016-10-17,GI,android,2,true,0.05
2016-10-17,GI,ios,2,true,0.11
2016-10-17,GP,ios,2,true,3.33
2016-10-17,GR,android,18,true,0
2016-10-17,GR,ios,18,true,0
2016-10-17,GT,ios,18,true,0.41000001318752766
2016-10-17,GT,ios,2,true,11.260000000000002
2016-10-17,GT,android,18,true,2.099999997764826
2016-10-17,GT,android,1,false,0
2016-10-17,GT,android,2,true,6.37
2016-10-17,GU,android,18,true,0.1899999976158142
2016-10-17,GY,ios,2,true,1.12
2016-10-17,GY,ios,18,true,3.0799999237060547
2016-10-17,GY,android,2,true,2.8600000000000003
2016-10-17,HK,ios,18,true,1.2100000083446505
2016-10-17,HK,android,18,true,3.3600000143051147
2016-10-17,HK,ios,2,true,0.01
2016-10-17,HK,android,2,true,0.03
2016-10-17,HN,android,18,true,0.8100000116974115
2016-10-17,HN,ios,18,true,1.229999978095293
2016-10-17,HN,ios,2,true,5.13
2016-10-17,HN,android,2,true,4.39
2016-10-17,HR,android,18,true,0.07999999821186066
2016-10-17,HR,ios,18,true,0
2016-10-17,HT,android,18,true,0
2016-10-17,HT,ios,2,true,2.69
2016-10-17,HU,ios,18,true,0
2016-10-17,HU,android,18,true,0.10000000149011612
2016-10-17,ID,ios,18,true,0
2016-10-17,ID,android,18,true,0.44999999552965164
2016-10-17,IE,ios,1,false,0
2016-10-17,IE,android,18,true,0
2016-10-17,IE,ios,18,true,0
2016-10-17,IL,ios,18,true,1.5999999642372131
2016-10-17,IL,android,18,true,4.7299999967217445
2016-10-17,IL,android,2,true,0.23
2016-10-17,IL,ios,2,true,1.63
2016-10-17,IL,ios,1,false,0
2016-10-17,IM,android,2,true,0.03
2016-10-17,IM,ios,2,true,0.04
2016-10-17,IN,android,18,true,1.1099999696016312
2016-10-17,IN,ios,18,true,0.510000005364418
2016-10-17,IS,android,18,true,1.140000008046627
2016-10-17,IS,ios,18,true,0.9900000095367432
2016-10-17,IS,ios,2,true,0.11
2016-10-17,IT,ios,2,true,0.06
2016-10-17,IT,ios,18,true,0
2016-10-17,IT,ios,0,false,0
2016-10-17,IT,android,1,false,0
2016-10-17,IT,ios,1,false,0
2016-10-17,JE,android,2,true,0.05
2016-10-17,JE,ios,2,true,0.08
2016-10-17,JM,android,18,true,3.2999999821186066
2016-10-17,JM,ios,2,true,4.22
2016-10-17,JM,ios,18,true,0.46000000834465027
2016-10-17,JM,android,2,true,0.13
2016-10-17,JO,ios,18,true,0
2016-10-17,JO,android,18,true,0
2016-10-17,JP,ios,18,true,0
2016-10-17,JP,ios,2,true,0
2016-10-17,JP,android,18,true,0
2016-10-17,KE,ios,18,true,0
2016-10-17,KE,android,18,true,0
2016-10-17,KH,android,18,true,0
2016-10-17,KN,ios,18,true,0
2016-10-17,KN,ios,2,true,0.5
2016-10-17,KN,android,2,true,0.03
2016-10-17,KR,android,18,true,0
2016-10-17,KR,ios,2,true,0.02
2016-10-17,KW,ios,18,true,3.7499999850988384
2016-10-17,KW,android,18,true,4.1000000182539225
2016-10-17,KW,ios,2,true,3.58
2016-10-17,KW,android,2,true,1.78
2016-10-17,KY,ios,18,true,0
2016-10-17,KY,android,2,true,0.03
2016-10-17,KY,ios,2,true,0.71
2016-10-17,KZ,android,18,true,0
2016-10-17,LA,android,18,true,0
2016-10-17,LB,ios,2,true,0.13
2016-10-17,LB,ios,18,true,0
2016-10-17,LB,android,18,true,0
2016-10-17,LC,ios,18,true,0
2016-10-17,LC,ios,2,true,0.5700000000000001
2016-10-17,LC,android,2,true,0.01
2016-10-17,LI,ios,2,true,0.01
2016-10-17,LI,android,2,true,0
2016-10-17,LK,android,18,true,0
2016-10-17,LK,ios,18,true,0
2016-10-17,LT,android,18,true,0.07000000029802322
2016-10-17,LT,ios,18,true,0
2016-10-17,LU,ios,2,true,0.21
2016-10-17,LU,ios,18,true,0
2016-10-17,LU,android,2,true,0.05
2016-10-17,LV,android,18,true,0.20999999344348907
2016-10-17,LV,ios,18,true,0
2016-10-17,MA,android,18,true,0.28999999165534973
2016-10-17,MA,ios,1,false,0
2016-10-17,MC,ios,2,true,0
2016-10-17,MD,android,18,true,0
2016-10-17,MK,ios,18,true,0
2016-10-17,MO,ios,18,true,0
2016-10-17,MO,ios,2,true,0.07
2016-10-17,MO,android,2,true,0.03
2016-10-17,MQ,ios,2,true,1.64
2016-10-17,MS,ios,2,true,0.01
2016-10-17,MS,android,2,true,0
2016-10-17,MX,ios,18,true,12.910000050440432
2016-10-17,MX,android,18,true,26.510000064969063
2016-10-17,MX,ios,2,true,77.21
2016-10-17,MX,ios,0,false,0
2016-10-17,MX,ios,1,false,0
2016-10-17,MX,android,2,true,62.93
2016-10-17,MX,android,1,false,0
2016-10-17,MY,android,18,true,0.2299999948590994
2016-10-17,MY,ios,1,false,0
2016-10-17,MY,ios,18,true,0.5899999737739563
2016-10-17,MY,android,1,false,0
2016-10-17,MZ,android,18,true,0
2016-10-17,NA,android,18,true,0.07000000029802322
2016-10-17,NA,ios,18,true,0
2016-10-17,NG,android,18,true,0
2016-10-17,NG,ios,18,true,0
2016-10-17,NI,android,18,true,1.3100000042468307
2016-10-17,NI,ios,2,true,2.6100000000000003
2016-10-17,NI,ios,18,true,0.10999999940395355
2016-10-17,NI,android,2,true,2.4
2016-10-17,NL,ios,18,true,0.33000000566244125
2016-10-17,NL,android,18,true,6.120000010356307
2016-10-17,NL,ios,1,false,0
2016-10-17,NL,android,1,false,0
2016-10-17,NL,ios,2,true,0
2016-10-17,NO,ios,18,true,1.4700000286102295
2016-10-17,NO,android,18,true,3.4700000435113907
2016-10-17,NO,ios,0,false,0
2016-10-17,NO,ios,2,true,0.03
2016-10-17,NP,android,18,true,0.029999999329447746
2016-10-17,NZ,android,18,true,8.930000081658363
2016-10-17,NZ,ios,18,true,3.5400000512599945
2016-10-17,OM,android,18,true,1.4899999964982271
2016-10-17,OM,ios,18,true,0.5499999970197678
2016-10-17,PA,android,18,true,2.7499999832361937
2016-10-17,PA,ios,2,true,5.73
2016-10-17,PA,ios,18,true,0.5700000077486038
2016-10-17,PA,android,1,false,0
2016-10-17,PA,android,2,true,9
2016-10-17,PE,ios,18,true,1.7700000181794169
2016-10-17,PE,android,18,true,9.370000053197145
2016-10-17,PE,ios,2,true,20.1
2016-10-17,PE,android,0,false,0
2016-10-17,PE,android,2,true,20.03
2016-10-17,PE,ios,1,false,0
2016-10-17,PF,ios,18,true,0
2016-10-17,PF,android,18,true,0
2016-10-17,PH,ios,2,true,0.86
2016-10-17,PH,android,18,true,0.03999999910593033
2016-10-17,PH,ios,18,true,0
2016-10-17,PH,ios,1,false,0
2016-10-17,PK,ios,18,true,0
2016-10-17,PK,android,18,true,0.03999999910593033
2016-10-17,PL,android,18,true,0
2016-10-17,PL,ios,18,true,0
2016-10-17,PR,ios,2,true,31.770000000000003
2016-10-17,PR,android,18,true,2.8299999851733446
2016-10-17,PR,ios,18,true,0
2016-10-17,PT,android,18,true,0
2016-10-17,PT,ios,18,true,0
2016-10-17,PT,ios,2,true,0
2016-10-17,PY,android,18,true,2.630000034347177
2016-10-17,PY,ios,18,true,0.25999999046325684
2016-10-17,PY,ios,2,true,3.77
2016-10-17,PY,android,2,true,10.04
2016-10-17,PY,ios,1,false,0
2016-10-17,QA,ios,18,true,0.20000000298023224
2016-10-17,QA,android,18,true,3.480000015348196
2016-10-17,QA,ios,2,true,3.8
2016-10-17,QA,android,2,true,1.45
2016-10-17,RE,ios,18,true,0
2016-10-17,RE,ios,1,false,0
2016-10-17,RO,ios,18,true,0
2016-10-17,RO,android,18,true,0
2016-10-17,RS,android,18,true,0.15000000223517418
2016-10-17,SA,ios,18,true,5.1099999994039536
2016-10-17,SA,android,18,true,7.099999887868762
2016-10-17,SA,android,1,false,0
2016-10-17,SA,ios,2,true,0.05
2016-10-17,SE,ios,18,true,3.2899999767541885
2016-10-17,SE,android,18,true,6.04000011831522
2016-10-17,SE,ios,2,true,0.01
2016-10-17,SG,android,18,true,8.820000011473894
2016-10-17,SG,ios,18,true,3.5600000619888306
2016-10-17,SG,ios,2,true,0.11
2016-10-17,SG,android,2,true,0.01
2016-10-17,SI,ios,18,true,0
2016-10-17,SK,android,18,true,0.10000000149011612
2016-10-17,SM,android,2,true,0.01
2016-10-17,SM,ios,2,true,0.01
2016-10-17,SR,ios,2,true,2.12
2016-10-17,SR,ios,18,true,0
2016-10-17,SR,android,2,true,3.97
2016-10-17,SV,ios,18,true,0
2016-10-17,SV,android,18,true,1.1299999989569187
2016-10-17,SV,android,2,true,3.77
2016-10-17,SV,ios,2,true,3.17
2016-10-17,SX,ios,2,true,0.54
2016-10-17,SX,android,2,true,0.09
2016-10-17,TC,ios,2,true,0.46
2016-10-17,TC,ios,18,true,0
2016-10-17,TC,android,2,true,0.04
2016-10-17,TG,android,18,true,0
2016-10-17,TH,android,18,true,0
2016-10-17,TH,ios,18,true,0
2016-10-17,TN,android,18,true,0.3199999965727329
2016-10-17,TN,ios,18,true,0
2016-10-17,TR,android,18,true,0
2016-10-17,TR,ios,18,true,0.6700000017881393
2016-10-17,TR,android,1,false,0
2016-10-17,TT,ios,2,true,5.069999999999999
2016-10-17,TT,ios,18,true,0.27000001072883606
2016-10-17,TT,android,18,true,4.699999947100878
2016-10-17,TT,android,2,true,0.08
2016-10-17,TW,ios,18,true,0
2016-10-17,TW,android,18,true,3.6399999335408206
2016-10-17,TW,ios,2,true,0
2016-10-17,TW,android,2,true,0.03
2016-10-17,TZ,android,18,true,0
2016-10-17,TZ,ios,18,true,0
2016-10-17,UA,android,18,true,0.3100000023841858
2016-10-17,UA,ios,18,true,0
2016-10-17,UNKNOWN,ios,6,true,0
2016-10-17,UNKNOWN,ios,2,true,0.01
2016-10-17,US,android,3,true,0
2016-10-17,US,ios,18,true,105.15000154078008
2016-10-17,US,android,18,true,538.8600031659007
2016-10-17,US,ios,2,true,654.86
2016-10-17,US,ios,1,false,0
2016-10-17,US,ios,6,true,351.4799995422363
2016-10-17,US,ios,11,false,0
2016-10-17,US,android,2,true,549.4
2016-10-17,US,ios,4,true,200.78999915719032
2016-10-17,US,android,6,true,0
2016-10-17,US,android,11,false,0
2016-10-17,US,ios,10,true,0
2016-10-17,US,ios,3,true,69.53
2016-10-17,US,ios,0,false,0
2016-10-17,US,android,1,false,0
2016-10-17,US,android,0,false,0
2016-10-17,UY,android,18,true,1.0999999903142452
2016-10-17,UY,android,1,false,0
2016-10-17,UY,ios,18,true,1.2799999862909317
2016-10-17,UY,ios,2,true,5.29
2016-10-17,UY,android,2,true,3.53
2016-10-17,VC,ios,2,true,0.31
2016-10-17,VC,ios,18,true,0
2016-10-17,VC,android,2,true,0.01
2016-10-17,VE,ios,18,true,0
2016-10-17,VE,android,18,true,0.5600000023841858
2016-10-17,VE,ios,2,true,4.5
2016-10-17,VE,android,2,true,3.32
2016-10-17,VG,ios,2,true,0.03
2016-10-17,VG,android,2,true,0
2016-10-17,VG,ios,18,true,0
2016-10-17,VI,android,2,true,0.01
2016-10-17,VI,ios,2,true,0.33000000000000007
2016-10-17,VI,android,18,true,0
2016-10-17,VN,ios,18,true,0
2016-10-17,VN,android,18,true,0.1599999964237213
2016-10-17,ZA,ios,18,true,0
2016-10-17,ZA,android,18,true,0
2016-10-18,AD,ios,2,true,0
2016-10-18,AE,android,18,true,20.430000135675073
2016-10-18,AE,android,2,true,8.15
2016-10-18,AE,ios,18,true,5.180000029504299
2016-10-18,AE,ios,2,true,19.72
2016-10-18,AE,android,0,false,0
2016-10-18,AE,web,1,false,0
2016-10-18,AG,ios,2,true,0.46
2016-10-18,AG,android,18,true,0.8600000143051147
2016-10-18,AG,ios,18,true,0
2016-10-18,AG,android,2,true,0.02
2016-10-18,AI,ios,18,true,0.6500000059604645
2016-10-18,AI,android,2,true,0.03
2016-10-18,AI,ios,2,true,0.13
2016-10-18,AL,android,18,true,0
2016-10-18,AR,ios,18,true,16.18000003322959
2016-10-18,AR,android,18,true,43.26999943703413
2016-10-18,AR,android,12,false,0
2016-10-18,AR,android,2,true,70.69
2016-10-18,AR,ios,2,true,23.5
2016-10-18,AR,ios,1,false,0
2016-10-18,AR,android,0,false,0
2016-10-18,AR,ios,0,false,0
2016-10-18,AT,ios,18,true,0
2016-10-18,AT,ios,2,true,0.02
2016-10-18,AT,android,18,true,0
2016-10-18,AT,ios,1,false,0
2016-10-18,AU,ios,2,true,29.480000000000004
2016-10-18,AU,ios,18,true,23.17999956011772
2016-10-18,AU,android,18,true,146.7800018042326
2016-10-18,AU,ios,1,false,0
2016-10-18,AU,android,2,true,46.790000000000006
2016-10-18,AU,ios,14,true,0
2016-10-18,AU,android,0,false,0
2016-10-18,AU,android,1,false,0
2016-10-18,AU,ios,0,false,0
2016-10-18,AW,android,18,true,0.28999999165534973
2016-10-18,AW,ios,2,true,1.03
2016-10-18,AW,android,2,true,0.27
2016-10-18,BA,android,18,true,0
2016-10-18,BB,ios,18,true,1.3799999952316284
2016-10-18,BB,ios,2,true,0.7000000000000001
2016-10-18,BB,android,2,true,0.03
2016-10-18,BD,android,18,true,0
2016-10-18,BE,ios,18,true,0
2016-10-18,BE,android,18,true,0.1599999964237213
2016-10-18,BE,ios,2,true,0
2016-10-18,BG,android,18,true,0
2016-10-18,BG,ios,18,true,0.2800000011920929
2016-10-18,BH,ios,18,true,0.7499999925494194
2016-10-18,BH,android,18,true,0.9200000148266554
2016-10-18,BH,android,2,true,0.17
2016-10-18,BH,ios,2,true,0.46
2016-10-18,BM,ios,18,true,3.349999973550439
2016-10-18,BN,ios,18,true,0.1899999976158142
2016-10-18,BN,ios,1,false,0
2016-10-18,BN,ios,2,true,0.45
2016-10-18,BN,android,2,true,0.35
2016-10-18,BO,ios,18,true,0.5999999865889549
2016-10-18,BO,android,18,true,2.59000001847744
2016-10-18,BO,android,2,true,6.04
2016-10-18,BO,ios,2,true,4.54
2016-10-18,BQ,android,18,true,0
2016-10-18,BR,ios,18,true,0.8700000196695328
2016-10-18,BR,ios,1,false,0
2016-10-18,BR,android,18,true,0
2016-10-18,BR,ios,2,true,0.28
2016-10-18,BS,android,18,true,1.609999978914857
2016-10-18,BS,ios,2,true,1.33
2016-10-18,BS,ios,18,true,0.15000000596046448
2016-10-18,BS,android,2,true,0.03
2016-10-18,BT,ios,18,true,0
2016-10-18,BY,android,18,true,0.10999999940395355
2016-10-18,BZ,android,18,true,0.29999999701976776
2016-10-18,BZ,android,2,true,2.12
2016-10-18,BZ,ios,18,true,0.20999999344348907
2016-10-18,BZ,ios,2,true,1.21
2016-10-18,CA,android,2,true,58.96000000000001
2016-10-18,CA,android,18,true,112.74000051617622
2016-10-18,CA,ios,18,true,48.97000095248222
2016-10-18,CA,ios,11,false,0
2016-10-18,CA,ios,2,true,104.17
2016-10-18,CA,android,1,false,0
2016-10-18,CA,ios,0,false,0
2016-10-18,CA,ios,6,true,101.5199966430664
2016-10-18,CA,ios,1,false,0
2016-10-18,CA,ios,3,true,23.18
2016-10-18,CH,android,18,true,15.069999918341637
2016-10-18,CH,ios,18,true,10.719999998807909
2016-10-18,CH,android,1,false,0
2016-10-18,CH,ios,1,false,0
2016-10-18,CH,android,6,true,0
2016-10-18,CH,ios,2,true,49.46000000000001
2016-10-18,CH,android,2,true,16.22
2016-10-18,CI,android,18,true,0
2016-10-18,CL,android,18,true,4.419999917969108
2016-10-18,CL,ios,18,true,10.14999993145466
2016-10-18,CL,ios,1,false,0
2016-10-18,CL,ios,2,true,12.38
2016-10-18,CL,android,2,true,8.28
2016-10-18,CM,android,18,true,0
2016-10-18,CN,ios,18,true,0
2016-10-18,CO,ios,18,true,3.48999996855855
2016-10-18,CO,android,18,true,10.02000005915761
2016-10-18,CO,ios,2,true,35.97
2016-10-18,CO,android,2,true,28.52
2016-10-18,CO,ios,1,false,0
2016-10-18,CR,ios,18,true,2.5700000002980232
2016-10-18,CR,android,18,true,2.759999968111515
2016-10-18,CR,android,2,true,10.25
2016-10-18,CR,ios,1,false,0
2016-10-18,CR,ios,2,true,10.38
2016-10-18,CR,ios,0,false,0
2016-10-18,CW,ios,2,true,0.8899999999999999
2016-10-18,CW,android,2,true,0.51
2016-10-18,CY,ios,18,true,0
2016-10-18,CZ,ios,18,true,0
2016-10-18,CZ,android,18,true,0
2016-10-18,DE,ios,2,true,12.53
2016-10-18,DE,ios,18,true,2.4900000244379044
2016-10-18,DE,android,18,true,22.109999649226665
2016-10-18,DE,ios,1,false,0
2016-10-18,DE,android,2,true,35.88
2016-10-18,DE,android,1,false,0
2016-10-18,DE,ios,0,false,0
2016-10-18,DK,ios,18,true,2.810000032186508
2016-10-18,DK,android,18,true,1.71000000461936
2016-10-18,DK,ios,2,true,0.04
2016-10-18,DM,ios,2,true,0.30000000000000004
2016-10-18,DM,ios,18,true,0
2016-10-18,DM,android,2,true,0.03
2016-10-18,DO,android,18,true,2.6000000312924385
2016-10-18,DO,ios,18,true,1.4300000071525574
2016-10-18,DO,android,2,true,13.2
2016-10-18,DO,ios,1,false,0
2016-10-18,DO,ios,2,true,15.88
2016-10-18,DZ,android,18,true,0.21000000089406967
2016-10-18,EC,ios,18,true,1.6200000159442425
2016-10-18,EC,android,18,true,2.939999995753169
2016-10-18,EC,ios,2,true,10.07
2016-10-18,EC,android,1,false,0
2016-10-18,EC,android,2,true,15.2
2016-10-18,EE,ios,18,true,0
2016-10-18,EE,android,18,true,0
2016-10-18,EE,ios,1,false,0
2016-10-18,EG,android,18,true,0.39000000059604645
2016-10-18,EG,ios,0,false,0
2016-10-18,EG,ios,18,true,0
2016-10-18,ES,android,18,true,0.47999998927116394
2016-10-18,ES,ios,18,true,0
2016-10-18,ES,ios,2,true,0
2016-10-18,ES,android,0,false,0
2016-10-18,ES,android,13,false,0
2016-10-18,ES,ios,0,false,0
2016-10-18,ES,android,1,false,0
2016-10-18,ES,ios,1,false,0
2016-10-18,FI,ios,18,true,0.7599999904632568
2016-10-18,FI,android,18,true,4.4200000166893005
2016-10-18,FI,ios,2,true,0.02
2016-10-18,FJ,android,18,true,0
2016-10-18,FK,android,2,true,0.01
2016-10-18,FK,ios,2,true,0
